"code","name","formal_name","code_table_item_id_i2","code_table_item_id_i3","code_table_item_id_i1","code_table_item_id_i4","code_table_item_id_i5","code_table_item_id_i6"
"170022730",単純撮影（イ）の写真診断（他方と同時併施）,単純撮影（頭部、胸部、腹部又は脊椎）の写真診断（他方と同時併施）,2,4,E,1,0,5
"170022830",単純撮影（ロ）の写真診断（他方と同時併施）,単純撮影（その他の部位）の写真診断（他方と同時併施）,2,4,E,1,0,5
"170022930",造影剤使用撮影の写真診断（他方と同時併施）,造影剤使用撮影の写真診断（他方と同時併施）,2,4,E,1,0,5
"170023650",造影剤注入手技（腎盂内）,造影剤注入手技（腎盂内注入）,2,4,E,3,0,6
"170023750",単純撮影（イ）の写真診断（短手２枚以上撮影）,単純撮影（頭部、胸部、腹部又は脊椎）の写真診断（短手２枚以上撮影）,2,4,E,1,0,6
"170023850",単純間接撮影（イ）の写真診断（短手２枚以上撮影）,単純間接撮影（頭部、胸部、腹部又は脊椎）の写真診断（短手２枚以上撮影）,2,4,E,1,0,6
"170023950",単純撮影（撮影）（短手２枚以上撮影）（アナログ撮影）,単純撮影（撮影）（短手２枚以上撮影）（アナログ撮影）,2,4,E,2,0,10
"170024050",単純間接撮影（撮影）（短手２枚以上撮影）（アナログ撮影）,単純間接撮影（撮影）（短手２枚以上撮影）（アナログ撮影）,2,4,E,2,0,10
"170024170",短期滞在手術等基本料による２枚以上撮影,短期滞在手術等基本料による２枚以上撮影,2,4,E,2,0,10
"170024250",単純撮影（ロ）の写真診断（短手２枚以上撮影）,単純撮影（その他の部位）の写真診断（短手２枚以上撮影）,2,4,E,1,0,6
"170024350",単純間接撮影（ロ）の写真診断（短手２枚以上撮影）,単純間接撮影（その他の部位）の写真診断（短手２枚以上撮影）,2,4,E,1,0,6
"170024510",シンチグラム（部分・静態）,シンチグラム（部分）（静態）（一連につき）,2,4,E,100,0,1
"170024610",シンチグラム（部分・動態）,シンチグラム（部分）（動態）（一連につき）,2,4,E,100,0,2
"170024710",シンチグラム（全身）,シンチグラム（全身）（一連につき）,2,4,E,100,0,3
"170024810",ポジトロン断層撮影（１８ＦＤＧ使用）,ポジトロン断層撮影（１８ＦＤＧを用いた場合）（一連の検査につき）,2,4,E,101,2,2
"170025210",画像診断管理加算１（写真診断）,画像診断管理加算１（写真診断）,2,4,E,0,0,0
"170025310",画像診断管理加算１（基本的エックス線診断）,画像診断管理加算１（基本的エックス線診断）,2,4,E,0,0,0
"170025410",画像診断管理加算１（核医学診断）,画像診断管理加算１（核医学診断）,2,4,E,0,0,0
"170025510",画像診断管理加算１（コンピューター断層診断）,画像診断管理加算１（コンピューター断層診断）,2,4,E,0,0,0
"170025610",画像診断管理加算２（核医学診断）,画像診断管理加算２（核医学診断）,2,4,E,0,0,0
"170025710",画像診断管理加算２（コンピューター断層診断）,画像診断管理加算２（コンピューター断層診断）,2,4,E,0,0,0
"170025810",遠隔画像診断管理加算１（写真診断）,遠隔画像診断による画像診断管理加算１（写真診断）,2,4,E,0,0,0
"170025910",遠隔画像診断管理加算１（基本的エックス線診断）,遠隔画像診断による画像診断管理加算１（基本的エックス線診断）,2,4,E,0,0,0
"170026010",遠隔画像診断管理加算１（核医学診断）,遠隔画像診断による画像診断管理加算１（核医学診断）,2,4,E,0,0,0
"170026110",遠隔画像診断管理加算１（コンピューター断層診断）,遠隔画像診断による画像診断管理加算１（コンピューター断層診断）,2,4,E,0,0,0
"170026210",遠隔画像診断管理加算２（核医学診断）,遠隔画像診断による画像診断管理加算２（核医学診断）,2,4,E,0,0,0
"170026310",遠隔画像診断管理加算２（コンピューター断層診断）,遠隔画像診断による画像診断管理加算２（コンピューター断層診断）,2,4,E,0,0,0
"170026470",新生児加算（心臓及び冠動脈造影（右心））,新生児加算（心臓及び冠動脈造影（右心））,2,4,E,2,0,8
"170026670",乳幼児加算（心臓及び冠動脈造影（右心））,乳幼児加算（心臓及び冠動脈造影（右心））,2,4,E,2,0,8
"170026710",電子画像管理加算（乳房撮影）,電子画像管理加算（乳房撮影の場合）（一連の撮影につき）,2,4,E,0,0,0
"170026810",電子画像管理加算（核医学診断料）,電子画像管理加算（核医学診断料）（一連につき）,2,4,E,0,0,0
"170026910",乳房撮影の写真診断,乳房撮影の写真診断（一連につき）,2,4,E,1,0,4
"170027010",乳房撮影（アナログ撮影）,乳房撮影（一連につき）（アナログ撮影）,2,4,E,2,0,4
"170027110",造影剤注入手技（動脈造影カテーテル法）（選択的血管造影）,造影剤注入手技（動脈造影カテーテル法）（選択的血管造影）,2,4,E,3,0,3
"170027210",ポジトロン・ＣＴ複合撮影（１５Ｏ標識ガス使用）,ポジトロン断層・コンピューター断層複合撮影（１５Ｏ標識ガス剤を用いた場合）（一連の検査につき）,2,4,E,101,3,1
"170027310",ポジトロン・ＣＴ複合撮影（１８ＦＤＧ使用）,ポジトロン断層・コンピューター断層複合撮影（１８ＦＤＧを用いた場合）（一連の検査につき）,2,4,E,101,3,2
"170027450",他医撮影の写真診断（乳房撮影）,他医療機関撮影の写真診断（乳房撮影）,2,4,E,1,0,5
"170027530",乳房撮影の写真診断（他方と同時併施）,乳房撮影の写真診断（他方と同時併施）,2,4,E,1,0,5
"170027550",リンパ管造影を行うときの観血手術及び造影剤注入手技,リンパ管造影を行うときの観血手術及び造影剤注入手技,2,4,E,3,0,6
"170027770",冠動脈ＣＴ撮影加算,冠動脈ＣＴ撮影加算,2,4,E,200,0,4
"170027870",心臓ＭＲＩ撮影加算,心臓ＭＲＩ撮影加算,2,4,E,202,0,6
"170027910",単純撮影（デジタル撮影）,単純撮影（デジタル撮影）,2,4,E,2,0,1
"170028010",特殊撮影（デジタル撮影）,特殊撮影（一連につき）（デジタル撮影）,2,4,E,2,0,2
"170028110",造影剤使用撮影（デジタル撮影）,造影剤使用撮影（デジタル撮影）,2,4,E,2,0,3
"170028210",乳房撮影（デジタル撮影）,乳房撮影（一連につき）（デジタル撮影）,2,4,E,2,0,4
"170028310",単純間接撮影（デジタル撮影）,単純間接撮影（デジタル撮影）,2,4,E,2,0,5
"170028410",造影剤使用間接撮影（デジタル撮影）,造影剤使用間接撮影（デジタル撮影）,2,4,E,2,0,5
"170028510",造影剤注入手技（嚥下造影）,造影剤注入手技（嚥下造影）,2,4,E,3,0,7
"170028610",ＣＴ撮影（４列以上１６列未満マルチスライス型機器）,ＣＴ撮影（４列以上１６列未満のマルチスライス型の機器による場合）（一連につき）,2,4,E,200,0,1
"170028770",外傷全身ＣＴ加算,外傷全身ＣＴ加算,2,4,E,200,0,5
"170028810",電子画像管理加算（コンピューター断層診断料）,電子画像管理加算（コンピューター断層診断料）（一連につき）,2,4,E,0,0,0
"170028930",特殊撮影（診断・撮影）（デジタル撮影）,特殊撮影（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170029030",特殊撮影（他方と同時併施）（診断・撮影）（デジタル撮影）,特殊撮影（他方と同時併施）（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170029130",パントモグラフィー（診断・撮影）（デジタル撮影）,パントモグラフィー（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170029230",パントモグラフィー（他方同時）（診断・撮影）（デジタル撮影）,パントモグラフィー（他方と同時併施）（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170029330",断層撮影（診断・撮影）（デジタル撮影）,断層撮影（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170029430",断層撮影（他方と同時併施）（診断・撮影）（デジタル撮影）,断層撮影（他方と同時併施）（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170029530",同時多層撮影（診断・撮影）（デジタル撮影）,同時多層撮影（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170029630",同時多層撮影（他方と同時併施）（診断・撮影）（デジタル撮影）,同時多層撮影（他方と同時併施）（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170029730",回転横断撮影（診断・撮影）（デジタル撮影）,回転横断撮影（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170029830",回転横断撮影（他方と同時併施）（診断・撮影）（デジタル撮影）,回転横断撮影（他方と同時併施）（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170029930",スポット撮影（診断・撮影）（デジタル撮影）,スポット撮影（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170030030",スポット撮影（他方と同時併施）（診断・撮影）（デジタル撮影）,スポット撮影（他方と同時併施）（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170030130",側頭骨曲面断層撮影（診断・撮影）（デジタル撮影）,側頭骨曲面断層撮影（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170030230",上顎骨曲面断層撮影（診断・撮影）（デジタル撮影）,上顎骨曲面断層撮影（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170030330",副鼻腔曲面断層撮影（診断・撮影）（デジタル撮影）,副鼻腔曲面断層撮影（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170030430",児頭骨盤不均衡特殊撮影（診断・撮影）（デジタル撮影）,児頭骨盤不均衡特殊撮影（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170030530",児頭骨盤不均衡特殊撮影（他方同時）（診断・撮影）（デジタル撮影）,児頭骨盤不均衡特殊撮影（他方と同時併施）（診断・撮影）（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170030730",特殊撮影（診断・撮影）（新生児）（デジタル撮影）,特殊撮影（診断・撮影）（一連につき）（新生児）（デジタル撮影）,2,4,E,2,0,9
"170030830",特殊撮影（診断・撮影）（乳幼児）（デジタル撮影）,特殊撮影（診断・撮影）（一連につき）（３歳未満の乳幼児）（デジタル撮影）,2,4,E,2,0,9
"170030930",特殊撮影（他方同時）（診断・撮影）（新生児）（デジタル撮影）,特殊撮影（他方と同時併施）（診断・撮影）（一連につき）（新生児）（デジタル撮影）,2,4,E,2,0,9
"170031030",特殊撮影（他方同時）（診断・撮影）（乳幼児）（デジタル撮影）,特殊撮影（他方と同時併施）（診断・撮影）（一連につき）（３歳未満の乳幼児）（デジタル撮影）,2,4,E,2,0,9
"170031350",単純撮影（撮影）（手前２枚以上撮影）（デジタル撮影）,単純撮影（撮影）（手前２枚以上撮影）（デジタル撮影）,2,4,E,2,0,10
"170031450",単純間接撮影（撮影）（手前２枚以上撮影）（デジタル撮影）,単純間接撮影（撮影）（手前２枚以上撮影）（デジタル撮影）,2,4,E,2,0,10
"170031550",単純撮影（撮影）（短手２枚以上撮影）（デジタル撮影）,単純撮影（撮影）（短手２枚以上撮影）（デジタル撮影）,2,4,E,2,0,10
"170031650",単純間接撮影（撮影）（短手２枚以上撮影）（デジタル撮影）,単純間接撮影（撮影）（短手２枚以上撮影）（デジタル撮影）,2,4,E,2,0,10
"170031750",エックス線フィルムサブトラクション（デジタル撮影）,エックス線フィルムサブトラクション（一連につき）（デジタル撮影）,2,4,E,2,0,9
"170031850",椎間板造影（撮影）（デジタル撮影）,椎間板造影（撮影）（デジタル撮影）,2,4,E,2,0,9
"170031950",高速心大血管連続撮影装置による撮影（撮影）（デジタル撮影）,高速心大血管連続撮影装置による撮影（撮影）（デジタル撮影）,2,4,E,2,0,9
"170032050",単純撮影（デジタルと同時撮影）（アナログ撮影）,単純撮影（デジタルと同時撮影）（アナログ撮影）,2,4,E,2,0,1
"170032150",単純撮影（アナログと同時撮影）（デジタル撮影）,単純撮影（アナログと同時撮影）（デジタル撮影）,2,4,E,2,0,1
"170032250",造影剤使用撮影（デジタルと同時撮影）（アナログ撮影）,造影剤使用撮影（デジタルと同時撮影）（アナログ撮影）,2,4,E,2,0,3
"170032350",造影剤使用撮影（アナログと同時撮影）（デジタル撮影）,造影剤使用撮影（アナログと同時撮影）（デジタル撮影）,2,4,E,2,0,3
"170032450",単純間接撮影（デジタルと同時撮影）（アナログ撮影）,単純間接撮影（デジタルと同時撮影）（アナログ撮影）,2,4,E,2,0,5
"170032550",単純間接撮影（アナログと同時撮影）（デジタル撮影）,単純間接撮影（アナログと同時撮影）（デジタル撮影）,2,4,E,2,0,5
"170032650",造影剤使用間接撮影（デジタルと同時撮影）（アナログ撮影）,造影剤使用間接撮影（デジタルと同時撮影）（アナログ撮影）,2,4,E,2,0,5
"170032750",造影剤使用間接撮影（アナログと同時撮影）（デジタル撮影）,造影剤使用間接撮影（アナログと同時撮影）（デジタル撮影）,2,4,E,2,0,5
"170032970",血流予備能測定検査加算（選択的血管造影）,血流予備能測定検査加算（選択的血管造影）,2,4,E,3,0,3
"170033070",新生児加算（心臓及び冠動脈造影（左心））,新生児加算（心臓及び冠動脈造影（左心））,2,4,E,2,0,8
"170033170",乳幼児加算（心臓及び冠動脈造影（左心））,乳幼児加算（心臓及び冠動脈造影（左心））,2,4,E,2,0,8
"170033210",ポジトロン断層撮影（１３Ｎ標識アンモニア剤使用）,ポジトロン断層撮影（１３Ｎ標識アンモニア剤を用いた場合）（一連の検査につき）,2,4,E,101,2,3
"170033310",核医学診断（Ｅ１０１−２〜Ｅ１０１−５）,核医学診断（Ｅ１０１−２〜Ｅ１０１−５に掲げる撮影の場合）,2,4,E,102,0,1
